journal_id,journal_name,issn,e_issn,publisher,subject_area,citescore,sjr,snip,status
a75a17e9-26d0-48a4-8448-3f88fbdf69c9,JOURNAL OF SOLAR ENERGY ENGINEERING-TRANSACTIONS OF THE ASME,0199-6231,1528-8986,American Society of Mechanical Engineers,Energy Engineering and Power Technology,5.4,0.483,0.747,active
b10bede6-0b6f-49fc-b681-a4371c544275,JOURNAL OF HYDRAULIC ENGINEERING,0733-9429,1943-7900,American Society of Civil Engineers,Civil and Structural Engineering,4.3,0.641,1.16,active
aef07d63-635d-4a86-9fa0-cf2515f5ed22,RESPIRATORY PHYSIOLOGY & NEUROBIOLOGY,1569-9048,1878-1519,Elsevier,Pulmonary and Respiratory Medicine,3.6,0.556,0.693,active
116f5840-4328-45f9-95c9-ef5816de3fcf,SINGAPORE ECONOMIC REVIEW,0217-5908,1793-6837,World Scientific,Economics and Econometrics,4.3,0.285,0.404,active
81664c52-6da6-444b-a2eb-cc10c99c3429,CELLULAR REPROGRAMMING,2152-4971,2152-4998,SAGE,Biotechnology,3.1,0.553,0.348,active
aac83881-8009-45a2-82e1-d9671fc1d355,ASIAN JOURNAL OF SOCIAL PSYCHOLOGY,1367-2223,1467-839X,John Wiley & Sons,General Social Sciences,3.1,0.728,0.775,active
d12e4c22-4de1-4edb-9610-6b523366748b,GEOCHEMICAL PERSPECTIVES,2223-7755,2224-2759,European Association of Geochemistry,Geology,2.9,0.242,1.554,active
bb5886c9-47e3-4c4b-a7e5-3e957edaf60f,AMERICAN JOURNAL OF HUMAN BIOLOGY,1042-0533,1520-6300,John Wiley & Sons,Anthropology,3.5,0.621,0.802,active
c4bca996-eb26-434b-b9c3-cf547cef1950,AGE AND AGEING,0002-0729,1468-2834,Oxford University Press,Geriatrics and Gerontology,11.2,2.152,2.668,active
0298135d-f5b7-4b79-90ea-3f62de985e27,ADVANCED INTELLIGENT SYSTEMS,,2640-4567,John Wiley & Sons,Mechanical Engineering,8.9,1.36,1.514,active
aff31c31-7f40-46b2-aad8-955433e42ddd,ADVANCED MATERIALS TECHNOLOGIES,2365-709X,2365-709X,John Wiley & Sons,Mechanics of Materials,11.7,1.433,1.154,active
20db35b2-f15c-4648-8913-a69f8110f794,APPLIED RESEARCH IN QUALITY OF LIFE,1871-2584,1871-2576,Springer Nature,Life-span and Life-course Studies,6.2,0.958,1.215,active
eb7c8aa4-6086-45c9-9e21-164cca5e6a45,BIG DATA & SOCIETY,2053-9517,2053-9517,SAGE,Communication,9.7,2.026,2.54,active
1dcc7f97-b11b-4a28-b9c0-beac8ddb4b05,ASTROPHYSICAL JOURNAL LETTERS,2041-8205,2041-8213,American Astronomical Society,Space and Planetary Science,16.6,3.878,1.845,active
92da2d5c-c0ba-49f9-b7b3-4fe2b97b5af0,EMOTION REVIEW,1754-0739,1754-0747,SAGE,Arts and Humanities (miscellaneous),7.6,1.401,2.058,active
7fe0d6cc-228b-450b-b850-0e6318ed0e8b,DEVELOPMENT,0950-1991,1477-9129,Company of Biologists Ltd,Developmental Biology,5.4,1.6,1.074,active
fd80f66e-11bb-42b3-bf15-66ed9136bc9d,INTERNATIONAL JOURNAL OF ELECTRICAL POWER & ENERGY SYSTEMS,0142-0615,1879-3517,Elsevier,Electrical and Electronic Engineering,12.6,1.482,1.47,active
20168680-39b7-4d0e-a752-c6d7d01d0048,JOURNAL OF EDUCATION FOR TEACHING,0260-7476,1360-0540,Taylor & Francis,Education,3.9,0.836,1.135,active
a0734afe-3ad2-4e89-8fc2-bad8fce153f8,WILEY INTERDISCIPLINARY REVIEWS-COGNITIVE SCIENCE,1939-5078,1939-5086,John Wiley & Sons,General Psychology,10.6,1.939,2.983,active
d4e0a53f-6bde-4a52-ba84-6f0c85d2e372,THROMBOSIS AND HAEMOSTASIS,0340-6245,2567-689X,Thieme,Hematology,11.0,1.584,1.315,active
a6d20feb-0dba-4d9a-b4d9-9b08db1889fb,JOURNAL OF APPLIED POLYMER SCIENCE,0021-8995,1097-4628,John Wiley & Sons,General Chemistry,5.6,0.524,0.643,active
1862fe87-43fc-42dd-895e-789a8bdff0d7,JOURNAL OF DIABETES,1753-0393,1753-0407,John Wiley & Sons,"Endocrinology, Diabetes and Metabolism",7.1,1.439,1.266,active
8da8b51c-1593-47b9-a577-747e772f4dff,JOURNAL OF COMPUTATIONAL CHEMISTRY,0192-8651,1096-987X,John Wiley & Sons,Computational Mathematics,7.3,1.057,1.344,active
2649bdd8-4750-4d94-abf1-ce9fc408466c,NURSING & HEALTH SCIENCES,1441-0745,1442-2018,John Wiley & Sons,General Nursing,2.3,0.605,0.844,active
7c9bc6ba-2d4c-4a41-9793-b1c9f5aec513,OXFORD BULLETIN OF ECONOMICS AND STATISTICS,0305-9049,1468-0084,John Wiley & Sons,Social Sciences (miscellaneous),2.9,0.971,1.127,active
97b51270-39c5-4c2c-ac8b-60fa6cf12aeb,PLANT PATHOLOGY,0032-0862,1365-3059,John Wiley & Sons,Horticulture,5.3,0.748,1.206,active
0c06fa68-c7e1-4b9d-8044-a367ab7defc5,SOCIAL POLICY & ADMINISTRATION,0144-5596,1467-9515,John Wiley & Sons,Sociology and Political Science,4.8,0.847,1.699,active
987f9cd2-d98f-43df-ba14-971c8fd6a95f,SOCIOLOGIA RURALIS,0038-0199,1467-9523,John Wiley & Sons,Sociology and Political Science,9.1,1.231,1.65,active
f858d38a-060a-4316-87c7-7fd0f291d141,SOCIOLOGY COMPASS,1751-9020,1751-9020,John Wiley & Sons,General Social Sciences,3.9,0.881,1.407,active
b8664490-770f-4780-b851-43684064d3cc,AQUATIC ECOSYSTEM HEALTH & MANAGEMENT,1463-4988,1539-4077,Michigan State University Press,Ecology,2.1,0.31,0.428,active
e1189c34-d894-4342-90c0-ce717d1a793b,BIOLOGICAL CYBERNETICS,0340-1200,1432-0770,Springer Nature,General Computer Science,3.5,0.462,0.56,active
7aaf09c2-bb0a-46ab-be7c-13248b7eba8e,INTERNATIONAL JOURNAL OF IMAGING SYSTEMS AND TECHNOLOGY,0899-9457,1098-1098,John Wiley & Sons,"Radiology, Nuclear Medicine and Imaging",6.3,0.601,0.846,active
81e56f24-5f81-4030-bf60-c226f01a5455,BLOOD COAGULATION & FIBRINOLYSIS,0957-5235,1473-5733,Wolters Kluwer Health,Hematology,2.3,0.402,0.496,active
e871b827-c183-4ff3-bb97-1e8dede5d25b,INTERNATIONAL JOURNAL OF MARITIME ENGINEERING,1479-8751,1740-0716,University of Buckingham Press,Ocean Engineering,1.1,0.243,0.416,active
56e0f6d2-18c0-4a39-ba16-db5331e969b3,ANNUAL REVIEW OF BIOCHEMISTRY,0066-4154,1545-4509,Annual Reviews Inc.,Biochemistry,35.3,11.213,4.948,active
1f8ea469-ef00-4c54-89bb-7c7a03341abb,AMERICAN REVIEW OF PUBLIC ADMINISTRATION,0275-0740,1552-3357,SAGE,Sociology and Political Science,4.7,1.221,1.302,active
f3d2f726-0f80-4e77-9a36-9bcdd585c7d9,ACTA MATERIALIA,1359-6454,1873-2453,Acta Materialia Inc,Metals and Alloys,16.1,2.825,2.633,active
83902ab5-b423-4a74-a80a-5282d2f6d529,BUILDING AND ENVIRONMENT,0360-1323,1873-684X,Elsevier,"Geography, Planning and Development",15.0,1.906,2.201,active
5d93344e-f6e0-413a-bd4b-3383dae740a7,BIOENGINEERING & TRANSLATIONAL MEDICINE,,2380-6761,John Wiley & Sons,General Medicine,13.9,1.446,1.161,active
2d4b96f7-74a6-47c6-b785-d8ef748fdf23,BUSINESS & INFORMATION SYSTEMS ENGINEERING,2363-7005,1867-0202,Springer Nature,Information Systems,18.5,2.336,3.615,active
f9ea31fd-698c-4551-a5a7-74cd4d13c66d,CONTEMPORARY EUROPEAN HISTORY,0960-7773,1469-2171,Cambridge University Press,History,1.4,0.401,1.317,active
0fd385f0-9d6f-48eb-9903-0e4dc28601fb,JOURNAL OF BUSINESS RESEARCH,0148-2963,1873-7978,Elsevier,Organizational Behavior and Human Resource Management,22.9,3.498,3.083,active
8c36a8f4-1b4a-4db6-bc24-cffe0079bc0f,JOURNAL OF CLEANER PRODUCTION,0959-6526,1879-1786,Elsevier,General Environmental Science,21.3,2.019,2.04,active
5af84455-0710-4675-9809-4d50d2b7bedd,JOURNAL OF CLINICAL ANESTHESIA,0952-8180,1873-4529,Elsevier,Anesthesiology and Pain Medicine,7.9,1.403,1.845,active
3fa27471-5eb8-4ce0-aa59-9475b59d2b0e,BIOORGANIC CHEMISTRY,0045-2068,1090-2120,Elsevier,Organic Chemistry,6.9,0.747,1.035,active
712cbc43-f926-4025-acf8-33044834ba08,BJPSYCH OPEN,2056-4724,2056-4724,Cambridge University Press,Psychiatry and Mental Health,5.4,1.265,1.335,active
8bb3fbbe-f82b-4466-89d8-86022905ce09,APPLIED HEALTH ECONOMICS AND HEALTH POLICY,1175-5652,1179-1896,Springer Nature,Health Policy,6.4,1.26,1.478,active
3bb072b1-44c3-4bda-b683-8e9c6a9eaa00,EXPERIMENTAL EYE RESEARCH,0014-4835,1096-0007,Elsevier,Ophthalmology,5.3,0.887,0.927,active
3c6d26d2-e50f-4cac-9e79-70fdc049c547,EXPERIMENTAL NEUROLOGY,0014-4886,1090-2430,Elsevier,Developmental Neuroscience,8.0,1.394,1.069,active
acb582f1-d10c-460d-85da-03092486a1db,EAST EUROPEAN POLITICS AND SOCIETIES,0888-3254,1533-8371,SAGE,Sociology and Political Science,2.8,0.518,1.996,active
b2657ed7-3e38-4acd-a964-79098a152a16,JOURNAL OF CAREER ASSESSMENT,1069-0727,1552-4590,SAGE,Education,7.0,1.413,1.552,active
b38ca213-8e60-4d46-8e14-1e51e4b38daf,STEEL RESEARCH INTERNATIONAL,1611-3683,1869-344X,John Wiley & Sons,Metals and Alloys,4.0,0.483,0.97,active
d7c439df-3aec-447c-9def-491f9d5aab8e,TOPICS IN COGNITIVE SCIENCE,1756-8757,1756-8765,John Wiley & Sons,Linguistics and Language,8.6,1.193,1.803,active
e2c12648-1e65-4f42-87d5-53554f7428d6,XENOTRANSPLANTATION,0908-665X,1399-3089,John Wiley & Sons,Transplantation,5.4,0.99,0.882,active
f5a59ed3-816b-4c20-9f76-6fa759abee52,TRANSPORT IN POROUS MEDIA,0169-3913,1573-1634,Springer Nature,General Chemical Engineering,6.0,0.609,1.008,active
227dc9e2-bcb5-4454-995e-0600b213ee51,CALCIFIED TISSUE INTERNATIONAL,0171-967X,1432-0827,Springer Nature,Orthopedics and Sports Medicine,7.0,1.312,1.454,active
ea5ba56f-a45a-479f-ba8f-4bc877d9a9e8,AMERICAN JOURNAL OF HEALTH PROMOTION,0890-1171,2168-6602,SAGE,Health (social science),4.7,0.814,0.94,active
7016e6e4-18b8-4c3e-8562-6026f28c6337,INTERNATIONAL MIGRATION,0020-7985,1468-2435,John Wiley & Sons,Demography,4.1,0.812,1.505,active
615d4835-2b08-4767-bad2-8f1b7649968c,BEHAVIORAL AND BRAIN SCIENCES,0140-525X,1469-1825,Cambridge University Press,Neuropsychology and Physiological Psychology,2.5,0.6,0.612,active
5756b394-3888-4d70-aa3f-0cbd15fcf7ae,BASIC RESEARCH IN CARDIOLOGY,0300-8428,1435-1803,Springer Nature,Cardiology and Cardiovascular Medicine,13.5,2.891,1.884,active
43d636e8-59ea-4cab-bd0e-c87ca178124e,AMERICAN SOCIOLOGICAL REVIEW,0003-1224,1939-8271,American Sociological Association,Sociology and Political Science,9.0,3.277,3.787,active
ec1671eb-8802-4ccb-9d33-7c1b483a6a43,APPLIED MATERIALS TODAY,2352-9407,2352-9407,Elsevier,General Materials Science,12.0,1.215,1.1,active
82781d03-9189-497f-b19d-cb20e2e3e1a0,CNS DRUGS,1172-7047,1179-1934,Springer Nature,Psychiatry and Mental Health,13.7,2.161,2.42,active
3e4384cb-9e0a-481d-bb25-227e3e5210cd,INTERNATIONAL JOURNAL OF PHYSICAL DISTRIBUTION & LOGISTICS MANAGEMENT,0960-0035,1758-664X,Emerald Publishing,Transportation,15.1,2.015,1.816,active
dfe63cd0-e720-4003-8c36-3b22da02092f,JOURNAL OF MARRIAGE AND FAMILY,0022-2445,1741-3737,John Wiley & Sons,Anthropology,6.4,1.821,2.154,active
55e2269b-42bd-474a-8a2c-e36ce036d160,JOURNAL OF ZOOLOGY,0952-8369,1469-7998,John Wiley & Sons,Animal Science and Zoology,3.4,0.674,1.004,active
241573c8-d766-450e-93dc-f8171d0cefa4,LAW AND HUMAN BEHAVIOR,0147-7307,1573-661X,American Psychological Association,Law,5.0,1.01,1.613,active
f043242d-c8cd-49d5-9f81-bdfa03c0d64d,EYE & CONTACT LENS-SCIENCE AND CLINICAL PRACTICE,1542-2321,1542-233X,Wolters Kluwer Health,Ophthalmology,3.8,0.852,0.94,active
fa995b67-f55f-45c3-b300-2c7ef060bdb8,EXPOSITIONES MATHEMATICAE,0723-0869,1878-0792,Elsevier GmbH,General Mathematics,1.6,0.664,1.353,active
9cbcfbb6-f11e-4e02-8b64-4add03e820c1,GLOBAL NETWORKS-A JOURNAL OF TRANSNATIONAL AFFAIRS,1470-2266,1471-0374,John Wiley & Sons,General Social Sciences,6.4,1.186,1.446,active
3ccd4509-c653-43a0-8ef5-f79d98a308c5,JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY,0963-1798,2044-8325,John Wiley & Sons,Applied Psychology,5.6,2.156,1.79,active
6c7cc0c3-da0d-4940-a621-103bfd21934c,JOURNAL OF NEUROENDOCRINOLOGY,0953-8194,1365-2826,John Wiley & Sons,Endocrine and Autonomic Systems,9.0,1.507,1.772,active
3d8a872a-ae8f-4496-94db-f9c2d64d2f12,MARINE MAMMAL SCIENCE,0824-0469,1748-7692,John Wiley & Sons,Aquatic Science,4.8,0.619,0.883,active
28775985-96d3-495a-bc13-6f52650d3060,ACTA ZOOLOGICA,0001-7272,1463-6395,John Wiley & Sons,Animal Science and Zoology,3.2,0.349,1.019,active
83ccf484-7cc7-489b-9f94-e85758fc62d0,ADVANCES IN CIVIL ENGINEERING,1687-8086,1687-8094,John Wiley & Sons,Civil and Structural Engineering,4.3,0.445,0.757,active
d50f7eca-c4d7-4dd8-ad6f-0d5e317d1919,SOCIOLOGY OF HEALTH & ILLNESS,0141-9889,1467-9566,John Wiley & Sons,Health (social science),5.4,1.18,1.58,active
20330f12-e441-4e4d-af37-957ae5c07577,AUSTRALIAN JOURNAL OF PUBLIC ADMINISTRATION,0313-6647,1467-8500,John Wiley & Sons,Sociology and Political Science,4.6,0.674,0.951,active
3746451b-fd56-435f-b8de-915027e132d3,AUSTRALIAN JOURNAL OF GRAPE AND WINE RESEARCH,1322-7130,1755-0238,John Wiley & Sons,Horticulture,6.5,0.652,1.03,active
03c56438-edd2-41ed-b42b-bf8d443d2b5b,JOURNAL OF FUTURES MARKETS,0270-7314,1096-9934,John Wiley & Sons,Economics and Econometrics,3.6,0.599,1.001,active
07dbb97b-57b2-44f6-a5c7-9906c101d1ad,JOURNAL OF HUMAN NUTRITION AND DIETETICS,0952-3871,1365-277X,John Wiley & Sons,Medicine (miscellaneous),5.0,0.934,1.086,active
66941ef9-21a7-42c2-9da2-97180ac39a16,ALGEBRAIC GEOMETRY,2313-1691,2214-2584,European Mathematical Society Publishing House,Geometry and Topology,2.4,2.412,1.452,active
26f4c309-73cc-4912-a298-a0a775c62541,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,1433-7851,1521-3773,John Wiley & Sons,General Chemistry,25.7,5.495,2.492,active
18c6b836-c0af-475f-8809-1dc009e4569b,APPLIED NUMERICAL MATHEMATICS,0168-9274,1873-5460,Elsevier,Applied Mathematics,4.5,0.945,1.344,active
970c1eaf-97e9-47fe-914f-094502ff7fed,BIOSCIENCE TRENDS,1881-7815,1881-7823,"International Advancement Center for Medicine and Health Research Co., Ltd.",Health (social science),8.0,1.166,1.311,active
5d138672-208f-4253-9e3f-4bc73fad40af,CELL DEATH & DISEASE,2041-4889,2041-4889,Springer Nature,Cellular and Molecular Neuroscience,17.6,3.291,2.052,active
add2bd60-5b43-4278-ad6b-21b120ad2775,CANCER GENE THERAPY,0929-1903,1476-5500,Springer Nature,Molecular Medicine,11.1,1.749,1.122,active
3e8d7376-fd80-45ce-a793-805eafc5d849,CELL CHEMICAL BIOLOGY,2451-9448,2451-9448,Elsevier,Drug Discovery,13.6,3.427,1.524,active
54efc334-c4ca-4e3c-8f86-21adf4636e70,JAMA DERMATOLOGY,2168-6068,2168-6084,American Medical Association,Dermatology,11.5,2.383,2.949,active
46db8973-437a-4caa-b085-358c556e82a7,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS,2162-237X,2162-2388,IEEE,Computer Networks and Communications,23.7,3.153,3.289,active
61f2962a-5b20-4a2f-8c4d-0c070045687b,JOURNAL OF CLINICAL LIPIDOLOGY,1933-2874,1876-4789,Elsevier,Cardiology and Cardiovascular Medicine,6.9,1.719,1.406,active
6d74fd38-9bbd-477d-82fa-e856e8c5d866,LANCET DIABETES & ENDOCRINOLOGY,2213-8587,2213-8595,Elsevier,"Endocrinology, Diabetes and Metabolism",64.1,11.61,10.688,active
db7198e1-d4d5-4d9f-8ec2-58e03b94b6df,MOLECULAR BREEDING,1380-3743,1572-9788,Springer Nature,Plant Science,5.4,0.863,0.913,active
8ed30b6b-558a-4c5f-a275-cf00821dbe63,INTERNATIONAL SOCIOLOGY,0268-5809,1461-7242,SAGE,Sociology and Political Science,2.5,0.392,1.186,active
ab37d06f-6618-4ca6-8ccc-c7419ba4ad4d,INTERNATIONAL JOURNAL OF HOUSING POLICY,1949-1247,1949-1255,Taylor & Francis,"Geography, Planning and Development",6.5,0.954,1.633,active
ac11064d-8cfc-4f33-943f-814db2810c67,INTERNATIONAL JOURNAL OF CLIMATOLOGY,0899-8418,1097-0088,John Wiley & Sons,Statistics and Probability,7.1,1.079,1.027,active
52815259-8c8e-49ee-a605-05589dc559ad,JOURNAL OF ORTHOPAEDIC RESEARCH,0736-0266,1554-527X,Journal of Bone and Joint Surgery Inc.,Orthopedics and Sports Medicine,5.6,0.826,1.127,active
6ace4a33-5b8b-4eeb-9882-43cf8425b4a7,JOURNAL OF ORAL REHABILITATION,0305-182X,1365-2842,John Wiley & Sons,General Dentistry,6.0,0.967,1.344,active
162e56fa-856b-402a-9566-559017b2ca1d,PEDIATRIC PULMONOLOGY,8755-6863,1099-0496,John Wiley & Sons,"Pediatrics, Perinatology and Child Health",4.1,0.723,0.948,active
195cd5c3-97c9-4305-891f-79e6c5742262,WORLD JOURNAL OF SURGERY,0364-2313,1432-2323,John Wiley & Sons,Surgery,4.5,0.794,1.21,active
2f1ae9f4-c040-465d-b309-6a0988241c5f,AUSTRALIAN ACCOUNTING REVIEW,1035-6908,1835-2561,John Wiley & Sons,Accounting,7.1,0.702,1.143,active
83c8eb7b-6296-4481-b131-f1d8a67aa20b,BIOTROPICA,0006-3606,1744-7429,John Wiley & Sons,"Ecology, Evolution, Behavior and Systematics",3.4,0.645,0.881,active
9430e3d1-b31d-4f64-9549-a6f7ca5660ed,ELECTRONIC MATERIALS LETTERS,1738-8090,2093-6788,Springer Nature,"Electronic, Optical and Magnetic Materials",4.9,0.575,0.627,active
cdef99a2-a9c4-4829-bdb5-07e933cf0c8e,EUROPEAN JOURNAL OF MINERALOGY,0935-1221,1617-4011,Copernicus Publications,Geochemistry and Petrology,2.7,0.738,1.073,active
1180b891-3e69-4b1f-88be-97253be4a7d8,JOURNAL OF THE LONDON MATHEMATICAL SOCIETY-SECOND SERIES,0024-6107,1469-7750,John Wiley and Sons Ltd,General Mathematics,1.7,1.602,1.501,active
3dda1f4f-933d-41bc-a8a0-8c14edf3717e,ASTRONOMICAL JOURNAL,0004-6256,1538-3881,American Astronomical Society,Space and Planetary Science,8.6,1.966,1.147,active
2a0bccd1-3185-4c58-b1f3-efc3d0f57b08,AUSTRALIAN SOCIAL WORK,0312-407X,1447-0748,Taylor & Francis,Social Sciences (miscellaneous),4.7,0.706,1.171,active
4cc346e1-14db-410b-989f-9055c5e1afe7,ANNUAL REVIEW OF MARINE SCIENCE,1941-1405,1941-0611,Annual Reviews Inc.,Oceanography,35.2,6.925,6.203,active
4f38d4ba-b9eb-4a9b-9e52-472b8dc49903,ANNUAL REVIEW OF ASTRONOMY AND ASTROPHYSICS,0066-4146,1545-4282,Annual Reviews Inc.,Space and Planetary Science,53.7,14.119,7.8,active
4197787f-9a9b-4296-b6b2-fb5c40387c98,JACC-BASIC TO TRANSLATIONAL SCIENCE,2452-302X,2452-302X,Elsevier,Cardiology and Cardiovascular Medicine,11.4,2.483,1.617,active
3fc16fd0-2996-428b-acc4-25944a525bee,JAMA PSYCHIATRY,2168-622X,2168-6238,American Medical Association,Psychiatry and Mental Health,28.6,5.335,5.12,active
618f5970-0462-4144-8411-9570076eaa38,JOURNAL OF CELLULAR PHYSIOLOGY,0021-9541,1097-4652,John Wiley & Sons,Physiology,9.4,1.25,1.028,active
d94dd4c3-537f-46c8-ad91-9e2c77b9ab7d,LIMNOLOGY AND OCEANOGRAPHY,0024-3590,1939-5590,John Wiley & Sons,Aquatic Science,6.9,1.527,1.419,active
3b4839d8-5081-4f91-a397-f858cf6966f2,REVIEWS OF GEOPHYSICS,8755-1209,1944-9208,John Wiley & Sons,Geophysics,69.2,15.383,15.31,active
54707746-2f7f-40c6-a84e-39a2cab0242c,PUBLIC ADMINISTRATION REVIEW,0033-3352,1540-6210,John Wiley & Sons,Sociology and Political Science,11.3,3.305,3.22,active
795eae1d-0ce6-4c12-afd5-b9d7ff9a400e,PUBLIC ADMINISTRATION,0033-3298,1467-9299,John Wiley & Sons,Sociology and Political Science,11.9,2.723,2.784,active
9100a6a0-691e-4db1-8143-cc430ddc941d,IZVESTIYA MATHEMATICS,1064-5632,1468-4810,Steklov Mathematical Institute of Russian Academy of Sciences,General Mathematics,1.2,0.464,0.799,active
1eee21e0-795b-4658-af24-6a5d2b4e9c3e,LITHOS,0024-4937,1872-6143,Elsevier,Geology,4.4,1.099,1.045,active
56c15a29-d94e-4976-8037-219e3d280380,NUCLEIC ACID THERAPEUTICS,2159-3337,2159-3345,SAGE,Genetics,11.4,1.95,1.192,active
db777ba3-7ef0-4762-a1fc-2c6e97ed44b3,MACROMOLECULAR CHEMISTRY AND PHYSICS,1022-1352,1521-3935,John Wiley & Sons,Condensed Matter Physics,4.8,0.558,0.612,active
442becdf-805e-4e64-ace3-0617b64cd313,RESTORATION ECOLOGY,1061-2971,1526-100X,John Wiley & Sons,"Ecology, Evolution, Behavior and Systematics",5.6,1.102,1.148,active
6b0ea2bb-ebc8-40fb-a983-24edeffc154c,RESEARCH IN NURSING & HEALTH,0160-6891,1098-240X,John Wiley & Sons,General Nursing,4.1,0.862,1.142,active
037b0978-bfe0-46d7-b3a9-b844338e8a6c,ARCHAEOMETRY,0003-813X,1475-4754,John Wiley & Sons,History,3.2,0.626,1.247,active
d8503dcd-25e2-42c5-ada9-57c52d7c97d3,BUILDING SERVICES ENGINEERING RESEARCH & TECHNOLOGY,0143-6244,1477-0849,SAGE,Building and Construction,4.1,0.408,0.617,active
dc5e4b62-159b-42d3-8acd-12d4c459654e,CLINICAL INTERVENTIONS IN AGING,,1178-1998,Dove Medical Press,Geriatrics and Gerontology,6.0,1.109,1.273,active
e6fec952-4be2-43c1-a39a-8f7c1d0d75bf,EUROPEAN SPORT MANAGEMENT QUARTERLY,1618-4742,1746-031X,Taylor & Francis,Strategy and Management,10.6,1.452,2.5,active
9dc098a4-3dd2-42f0-b166-968a80d3c7bd,JOURNAL OF THEORETICAL BIOLOGY,0022-5193,1095-8541,Elsevier,General Medicine,4.0,0.55,0.723,active
6fe4acea-2659-4a31-8579-e58ccfdcbf78,NEUROPSYCHOLOGICAL REHABILITATION,0960-2011,1464-0694,Taylor & Francis,Arts and Humanities (miscellaneous),5.3,0.733,1.201,active
ba52e3ea-41c4-4045-a165-ede1590d0939,ANNALS OF CLINICAL AND TRANSLATIONAL NEUROLOGY,2328-9503,2328-9503,John Wiley & Sons,Neurology (clinical),6.7,1.645,1.185,active
0999af25-4605-4a7c-b969-d9e6d4f11c07,ADVANCES IN EXPERIMENTAL SOCIAL PSYCHOLOGY,0065-2601,1557-8410,Elsevier,Social Psychology,9.1,,,inactive
4708557e-ebc1-4f75-bd3f-1bd405f7f1e4,BMGN-THE LOW COUNTRIES HISTORICAL REVIEW,0165-0505,2211-2898,Koninklijk Nederlands Historisch Genootschap,History,1.0,0.27,0.827,active
cee34ebd-2ad8-47d7-be53-514c4fe83932,ANIMAL GENETICS,0268-9146,1365-2052,John Wiley & Sons,Animal Science and Zoology,4.0,0.526,0.72,active
5f6bd439-674b-4bd6-b0af-f6dc8c2ff257,ALZHEIMERS & DEMENTIA,1552-5260,1552-5279,John Wiley & Sons,Developmental Neuroscience,13.9,4.53,2.86,active
ab3c0da5-d6ae-485f-9ea7-ed6b0a255070,CANADIAN JOURNAL OF MATHEMATICS-JOURNAL CANADIEN DE MATHEMATIQUES,0008-414X,1496-4279,Cambridge University Press,General Mathematics,1.8,0.743,1.018,active
0a41936f-709f-4466-9fff-b64bfcd56f8f,INTERNATIONAL ORGANIZATION,0020-8183,1531-5088,Cambridge University Press,Law,6.8,3.041,3.145,active
2f9e9fb6-53b2-4f82-9766-6010eab80123,MOLECULAR MEDICINE,1076-1551,1528-3658,Springer Nature,Genetics (clinical),9.7,2.069,1.394,active
69a9918b-37fb-4257-8ee8-ae49e31feb96,LASER & PHOTONICS REVIEWS,1863-8880,1863-8899,John Wiley & Sons,Condensed Matter Physics,14.1,2.455,2.414,active
3ee35bff-de45-4e32-ad27-a1973d2b31b4,MAMMAL REVIEW,0305-1838,1365-2907,John Wiley & Sons,Animal Science and Zoology,9.3,1.431,2.121,active
10226ed3-0251-4ab6-9562-fdb2d413a8bd,BIOMECHANICS AND MODELING IN MECHANOBIOLOGY,1617-7959,1617-7940,Springer Nature,Modeling and Simulation,5.3,0.602,1.125,active
2fe5d552-e106-4423-adaa-3f03aa96065f,BIOMOLECULES,,2218-273X,Multidisciplinary Digital Publishing Institute (MDPI),Biochemistry,9.3,1.401,1.283,active
8fd21775-8e37-4e4d-b94e-6d8bf50e2a0a,JOURNAL OF ADDICTION MEDICINE,1932-0620,1935-3227,Wolters Kluwer Health,Psychiatry and Mental Health,5.8,1.317,1.11,active
961a8afc-36c5-475b-b5ca-2bac3db9004c,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART A,1549-3296,1552-4965,John Wiley & Sons,Metals and Alloys,7.4,0.805,0.79,active
56f524dd-571c-425c-9ae5-ebd1bef52ac8,MEDICAL ANTHROPOLOGY QUARTERLY,0745-5194,1548-1387,John Wiley & Sons,Anthropology,3.4,0.669,1.421,active
c9e6556b-530e-41fe-b55f-b860cc7c4c85,MEDICAL AND VETERINARY ENTOMOLOGY,0269-283X,1365-2915,John Wiley & Sons,General Veterinary,3.9,0.608,0.878,active
715f3b05-7e60-4831-99be-5b913de1780c,APPLIED ECONOMICS,0003-6846,1466-4283,Taylor & Francis,Economics and Econometrics,4.4,0.625,0.991,active
7219a501-0f4a-4102-a2ac-dc183bfcd3e5,ARTIFICIAL INTELLIGENCE AND LAW,0924-8463,1572-8382,Springer Nature,Law,12.7,0.905,2.958,active
899a3543-8e46-49f0-9c03-3fa09be265c6,CANADIAN JOURNAL OF ECONOMICS-REVUE CANADIENNE D ECONOMIQUE,0008-4085,1540-5982,John Wiley & Sons,Economics and Econometrics,2.4,0.893,0.889,active
8dd9c055-7e07-45d4-98ab-da6a26d4cbce,BRITISH JOURNAL OF DEVELOPMENTAL PSYCHOLOGY,0261-510X,2044-835X,John Wiley & Sons,Developmental and Educational Psychology,3.8,0.987,1.223,active
